id,nama,rating,review,waktu
ChZDSUhNMG9nS0VJQ0FnSUQtZ3IzeFpnEAE,Iraa, 5 bintang ,"National Library is one of my favourite places to do my school work. National Library has good facilities, a comfortable place, and also a very good view. Not only for reading books and doing assignments. National Library provides educational exhibitions on Floor 1. In addition, there is a museum in front of the National Library Building.
When we enter National Library there is no charge. We can also make library cards for free. I suggest to friends who like to work and do assignments at the library to make a membership card. The membership card is a requirement for borrowing books from the national library to take home.
However, this national library has drawbacks, namely when we want to take the elevator of course we have to wait a long time because of the large number of visitors

(Diterjemahkan oleh Google)
Perpustakaan Nasional adalah salah satu tempat favorit saya untuk mengerjakan tugas sekolah. Perpustakaan Nasional memiliki fasilitas yang baik, tempat yang nyaman, dan juga pemandangan yang sangat bagus. Tidak hanya untuk membaca buku dan mengerjakan tugas. Perpusnas menyelenggarakan pameran pendidikan di Lantai 1. Selain itu, di depan Gedung Perpusnas juga terdapat museum.
Ketika kita masuk Perpustakaan Nasional tidak dipungut biaya. Kami juga dapat membuat kartu perpustakaan secara gratis. Saya menyarankan kepada teman-teman yang suka bekerja dan mengerjakan tugas di perpustakaan untuk membuat kartu anggota. Kartu anggota merupakan syarat peminjaman buku dari perpustakaan nasional untuk dibawa pulang.
Namun perpustakaan nasional ini memiliki kekurangan yaitu ketika kita ingin naik lift tentunya harus menunggu lama karena banyaknya pengunjung.",2 bulan lalu
ChZDSUhNMG9nS0VJQ0FnSUQtdlAyVEJREAE,Paula Angelina, 5 bintang ,"Perfect place untuk skripsian sama bestie! Bahan literasi lengkap dan pelayanan ramah. Kalau bingung, tanya aja pada staff di tiap lantai, mereka akan sigap jawabin dengan ramah.
Pembuatan kartu keanggotaan bisa dibilang cepat.",2 bulan lalu
ChZDSUhNMG9nS0VJQ0FnSUQtN042TENnEAE,Surya Luqman Fathulloh, 5 bintang ,,2 bulan lalu
ChdDSUhNMG9nS0VJQ0FnSUQtN0pEWDZnRRAB,Riana Thasya, 5 bintang ,,2 bulan lalu
ChdDSUhNMG9nS0VJQ0FnSUNlbmFhU3NRRRAB,wulan ratnasari, 5 bintang ,Nice Places. Enak buat nugas,2 bulan lalu
ChdDSUhNMG9nS0VJQ0FnSUQtclA3QWxBRRAB,Naomi Arta, 5 bintang ,,2 bulan lalu
ChdDSUhNMG9nS0VJQ0FnSUQtekstX3JnRRAB,Wahyu Setiyowati, 5 bintang ,,2 bulan lalu
ChdDSUhNMG9nS0VJQ0FnSUQyOGQ3NHF3RRAB,Puspita D Sari, 5 bintang ,"Comfortable zone! 🤗

(Diterjemahkan oleh Google)
Zona nyaman! …",2 bulan lalu
ChZDSUhNMG9nS0VJQ0FnSUQtMUk2RUl3EAE,biwssng, 5 bintang ,"tempat yg cocok buat yg sekedar mau baca, cari refrensi atau bahkan ngerjain tugas. disini dilarang bawa makanan dan minum tapi di lantai 1 bagian depan terdapat cafe. parkir motornya gratis tetapi biasanya disediakan kotak untuk memberikan tip bagi satpam yg sudah menjaga motor. saran saya, supaya mudah dalam mencari buku, ada baiknya mencari melalui opac perpusnas sebelum berkunjung agar saat datang bisa langsung ke lantai dan rak buku yg dituju. kalau ingin pinjam buku harus buat kartu keanggotaan dan kartunya jg gratis, pembuatannya ada di lantai 2 dan setiap anggota memiliki limit dalam meminjam buku sehingga perlu di check kembali pada keanggotan perpusnas melalui website.",2 bulan lalu
ChZDSUhNMG9nS0VJQ0FnSUQtMUtHb1VnEAE,Prasz WONGSOWIJOYO, 5 bintang ,"Looking for topics and the staffs are very helpful and clear explanation... Only the physical member card is out of stock...

(Diterjemahkan oleh Google)
Mencari topik dan staf sangat membantu dan penjelasan yang jelas ... Hanya kartu anggota fisik yang habis ...",2 bulan lalu
ChdDSUhNMG9nS0VJQ0FnSUQtMUw3Y3BRRRAB,Ad'hania Maulani, 5 bintang ,,2 bulan lalu
ChdDSUhNMG9nS0VJQ0FnSUQtMVBLZ2pBRRAB,Dewi Nur Arfianti, 5 bintang ,,2 bulan lalu
ChZDSUhNMG9nS0VJQ0FnSUQtbEptVWV3EAE,Dedy Sukmana, 5 bintang ,"Great read experience

(Diterjemahkan oleh Google)
Pengalaman membaca yang luar biasa",2 bulan lalu
ChdDSUhNMG9nS0VJQ0FnSURlMnMycmxnRRAB,Ahmad Farasyidi, 5 bintang ,"Ajiib disini mah nyaman apalagi lantai 24 nontonin monas dari jauh bisa nyantai dah kerjain tugas.
FYI kalau mau minjam/baca buku dirumah kalian hrs daftar dlu Kartu keanggotaan di lantai 2 dan jangan ketelatan ya soalnya lama bgtt nungguinnya, saya aja ngantri dri jam 11 dpt kartunya jam 1 kurang Hahahha usahakan datengnya pagi dan hindarin weekend datang di jam 3 soalnya jam 4 udah pgn tutup. Setelah baca buku sampe puas kalian bisa jalan aja ke Monas lewat gerbang selatannya.
Disini Transportasi gampang dan hemat banget naek busway Rp.3.500 turun di Halte balaikota. Gedung Perpusnas dikelilingi gedung² negara di samping kiri ada gedung BUMN di kanan ada Gedung balaikota didepan ada Tugu monas kereen dah.",2 bulan lalu
ChdDSUhNMG9nS0VJQ0FnSUQ2X3VyVzRRRRAB,della safitri, 5 bintang ,"Nyaman, luas, lengkap dan pustakawan ramah",2 bulan lalu
ChdDSUhNMG9nS0VJQ0FnSUQtaExyVmhBRRAB,Lutfiah Azizah, 5 bintang ,"nyaman banget untuk nugas, ada banyak fasilitas seperti mushola, kantin, toilet, dll dan semuanya pada bersih. keamanannya juga bagus 👍 …",2 bulan lalu
ChZDSUhNMG9nS0VJQ0FnSUQtLUtlYmZREAE,Faizal Fauzi Saragih, 5 bintang ,,2 bulan lalu
ChdDSUhNMG9nS0VJQ0FnSUQtdVBmcTdBRRAB,Isti Qomah, 5 bintang ,,2 bulan lalu
ChdDSUhNMG9nS0VJQ0FnSUQtNlBfU293RRAB,muhamad farisyal, 5 bintang ,,2 bulan lalu
ChdDSUhNMG9nS0VJQ0FnSUQtNk5uTXd3RRAB,Inry Ayu Fathmawati, 5 bintang ,Perpusnas tempatnya nyaman banget. Karena ada space sendirian yang bisa dipake buat belajar. Di lantai atas kita bisa liat view monas. Dan kebetulan waktu itu deket cafetarian ada pameran seni. Ini yang menjadi spesial dari perpusnas karena sering ada pameran rutin. Kurangnya si di nungguin lift yang ngantrinya lama banget dan butuh effort banyak buat nunggunya. Tapi overall fasilitasnya oke banget.,2 bulan lalu
ChZDSUhNMG9nS0VJQ0FnSUQtNktIRkN3EAE,Akas Alef Kurnia Muharram, 5 bintang ,,2 bulan lalu
ChdDSUhNMG9nS0VJQ0FnSUQtNk5hRHF3RRAB,علي اكبر, 4 bintang ,Tempat nya menjanjikan,2 bulan lalu
ChdDSUhNMG9nS0VJQ0FnSUQtNktMdnd3RRAB,Asep Muhammad Haikal, 5 bintang ,,2 bulan lalu
ChdDSUhNMG9nS0VJQ0FnSUQtNlBUQ2lBRRAB,Amelia Agustin, 5 bintang ,,2 bulan lalu
ChZDSUhNMG9nS0VJQ0FnSUQtcUwzQ1lBEAE,nurry cahyani, 5 bintang ,,2 bulan lalu
ChdDSUhNMG9nS0VJQ0FnSUQtcUtqVXlBRRAB,Elda, 5 bintang ,"best place

(Diterjemahkan oleh Google)
tempat terbaik",2 bulan lalu
ChZDSUhNMG9nS0VJQ0FnSUQteUpPck13EAE,kalvin wau, 5 bintang ,,2 bulan lalu
ChZDSUhNMG9nS0VJQ0FnSUQtc1AzWUVREAE,reza fauzi, 4 bintang ,,2 bulan lalu
ChdDSUhNMG9nS0VJQ0FnSUQtc05taHdnRRAB,Fikri AnarGya, 5 bintang ,,2 bulan lalu
ChZDSUhNMG9nS0VJQ0FnSUQtME5mRmZBEAE,Rully N, 3 bintang ,"Untuk pelayanan sudah OK, hanya di bagian sarana dan prasarana yang masih kurang. Lift kapasitasnya terlalu sedikit sehingga kalau antre bisa lama banget. Koneksi Internet juga mengecewakan, bahkan ketika pakai koneksi seluler sendiri. Sepertinya posisinya kurang bagus, atau memang saat membuat review ini kualitas TSEL dan Tri sedang jelek.",2 bulan lalu
ChdDSUhNMG9nS0VJQ0FnSUQtMEtlMTdnRRAB,Rahma Alia, 5 bintang ,,2 bulan lalu
ChZDSUhNMG9nS0VJQ0FnSUQtMEpXeVFnEAE,Minah Handriani, 4 bintang ,,2 bulan lalu
ChZDSUhNMG9nS0VJQ0FnSUQtb09Ub1lREAE,Satrio Adjie Wibowo, 5 bintang ,Rekomendasi buat mahasiswa mau nugas atau sekedar hangout beraroma intelektual,2 bulan lalu
ChZDSUhNMG9nS0VJQ0FnSUQtd05YMUhREAE,Thom Sembiring, 5 bintang ,Perpustakaan terbaik yang pernah ditemui. Fasilitasnya lengkap dengan kantin di lantai 4 dan pengunjung yang ramai. Tinggal pemeliharaan ditingkatkan agar tidak terlihat suram kemegahannya. Kantin juga perlu dibenahi layout dan kapasitasnya agar lebih nyaman bagi pengunjung yang ramai.,2 bulan lalu
ChZDSUhNMG9nS0VJQ0FnSUQtd0ttekxBEAE,Mr Z, 5 bintang ,"menarik,
pelayanan bagus",2 bulan lalu
ChZDSUhNMG9nS0VJQ0FnSUQtZ1B1WlF3EAE,Maulia Dewi, 5 bintang ,"Ada kantin di lt 4, masjid di lt 6, ada toilet di setiap lantai, ada mushola di lt 12 dan 19, ada parkir motor sm mobil jg di basement, ada ruang baca, ada ruang komputer, banyak jg space buat sekedar laptopan atau bengong hehe
Mantap bgt deh perpusnas. Cuma akhir2 ini tu wifinya lg agak lemot bgt, semoga segera diperbaiki.",2 bulan lalu
ChdDSUhNMG9nS0VJQ0FnSUQtZ0xYeDVBRRAB,Yudhi Dwi Angkoso, 5 bintang ,,2 bulan lalu
ChZDSUhNMG9nS0VJQ0FnSUMtMzhib0ZBEAE,Firstly Haitsu Mubarok, 5 bintang ,,2 bulan lalu
ChdDSUhNMG9nS0VJQ0FnSUMtM3NlT2x3RRAB,Mohamad Habib, 5 bintang ,"Tempatnya nyaman buat belajar, mengerjakan tugas, lihat-lihat koleksi atau sekedar refreshing. Ada kantin, mushola dan parkir gratis. Sinyal wifi agak sedikit lambat mungkin karena banyak yang akses. Untuk naik turun lantai bisa menggunakan lift, tapi antriannya lumayan lama. Jam operasional lebih baik ditambah sampai malam untuk hari sabtu atau minggu.",2 bulan lalu
ChZDSUhNMG9nS0VJQ0FnSUMtci0yVkh3EAE,Arya Dimas, 5 bintang ,,2 bulan lalu
ChdDSUhNMG9nS0VJQ0FnSUMtejY3dnhRRRAB,Hafiz Adiatma, 5 bintang ,,2 bulan lalu
ChZDSUhNMG9nS0VJQ0FnSUMtOTduUUZnEAE,Firda S K, 5 bintang ,"Perpustakaan terbaik di Indonesia
Koleksi sangat lengkat mulai dari koleksi cetak maupun digital
Terdapat ruang multimedia dan galeri yang luas

Petugas sangat ramah dan membantu, Terimakasih untuk satpam yang membantu saya dari pencopet 🙏🏽

Kekurangan mungkin dari segi lift, meskipun telah disediakan 6 lift namun dikarenakan jumlah pengunjung yang sangat banyak sehingga perlu waktu yang cukup lama untuk menunggu giliran lift",2 bulan lalu
ChZDSUhNMG9nS0VJQ0FnSUMtOTVHREN3EAE,Safri Riyan, 5 bintang ,,2 bulan lalu
ChdDSUhNMG9nS0VJQ0FnSUMtOS1qNDRRRRAB,Widi Lutfiany, 5 bintang ,,2 bulan lalu
ChZDSUhNMG9nS0VJQ0FnSUMtdDZmdFNnEAE,"BUGY AGUNG NUGRAHA, A.Md.", 5 bintang ,,2 bulan lalu
ChdDSUhNMG9nS0VJQ0FnSUMtdC0zeWtRRRAB,lontong_balap, 5 bintang ,,2 bulan lalu
ChdDSUhNMG9nS0VJQ0FnSUMtdDlqaHpRRRAB,Asep maulana Abu bakar, 5 bintang ,"Resepsionis nya kurang ramah, terkesan cuek sama pengunjung 😌 …",2 bulan lalu
ChZDSUhNMG9nS0VJQ0FnSUMtbC1tYU13EAE,Rizka, 5 bintang ,,2 bulan lalu
ChZDSUhNMG9nS0VJQ0FnSUMtbDlUTE5BEAE,Ferra Wati, 5 bintang ,,2 bulan lalu
ChdDSUhNMG9nS0VJQ0FnSUMtNTV6dXJBRRAB,Ragil Dwi Prastyo, 5 bintang ,Tempat nya enak untuk belajar atau mengerjakan tugas. Selain itu juga tempatnya luas dan koleksi buku ya juga cukup lengkap. Fasilitas yang ditawarkan juga baik,2 bulan lalu
ChZDSUhNMG9nS0VJQ0FnSUMtcC0tS1ZnEAE,dinda amalia, 4 bintang ,"Bagus, apalagi pas depannya itu kyk mini museum gitu kereeeen 👍🏻
Rapih juga, toilet diluar perpustakaan ngga bisa dikunci 😅
Lift nya antri banget, seandainya eskalator sampai lantai atas jadi ngga usah pake lift gitu karena lama dan rame antri lift nya kalo mau ke lantai 5 dan seterusnya karena eskalator cuma sampe lantai 4. Kantinnya kurang banyak yg jualan hehe",2 bulan lalu
ChZDSUhNMG9nS0VJQ0FnSUMtcDhUaVBREAE,Putri Zaharani, 5 bintang ,,2 bulan lalu
ChdDSUhNMG9nS0VJQ0FnSUMtaC11ZmlRRRAB,Agung Kurniawan, 3 bintang ,"Wifinya lambat, gak kayak dulu",2 bulan lalu
ChZDSUhNMG9nS0VJQ0FnSUMtaDVYREpBEAE,Rafy Akhsan, 5 bintang ,,2 bulan lalu
ChZDSUhNMG9nS0VJQ0FnSUMtMjhQOVJBEAE,Wawan Nur Setiawan, 5 bintang ,,2 bulan lalu
ChdDSUhNMG9nS0VJQ0FnSUMtbV9QN19RRRAB,Annisa Putri arianti, 5 bintang ,,2 bulan lalu
ChdDSUhNMG9nS0VJQ0FnSUMtNjdQb2lRRRAB,Iqbal Rasyid_3TA03, 5 bintang ,bagus,2 bulan lalu
ChZDSUhNMG9nS0VJQ0FnSUMtNjVPOE1BEAE,Ni Nyoman Sundani, 5 bintang ,"Tempat ngadem. Karena gratis dan open sampai malam, kecuali weekend.
Kalau weekday atau hari biasa. Tempat ini enak ngga terlalu ramai, bisa santai dan fokus. Lantai 24 favorit. Ada space untuk duduk dan dekat colokan listrik, pemandangan Monas.
Buku bukunya lengkap, wifinya lumayan kenceng,  kalau mau bikin kartu anggota harus pagi pagi, apalagi pas weekend.",2 bulan lalu
ChZDSUhNMG9nS0VJQ0FnSUMtNi1HdVN3EAE,Ariyall Hikam, 3 bintang ,Wifi nya kencengin di setiap lantai,2 bulan lalu
ChdDSUhNMG9nS0VJQ0FnSUMtaTZYd2tBRRAB,Ega Azizah, 5 bintang ,,2 bulan lalu
ChZDSUhNMG9nS0VJQ0FnSUMtaTlLb2JnEAE,M Irman Fachrurakhman, 5 bintang ,Luar biasa antusias pengunjungnya.. sampai liftnya selalu penuh karena liftnya sedikit kapasitas terbatas,2 bulan lalu
ChZDSUhNMG9nS0VJQ0FnSUMtaTRTUEdnEAE,Qotrunnada Azzahra Surya, 5 bintang ,,2 bulan lalu
ChZDSUhNMG9nS0VJQ0FnSUMtODZmUWNREAE,Felicia Hanurlina Arsy, 5 bintang ,"tempatnya baguss, nyaman, pak satpamnya juga ramah, tapi orang-orang yang jualan di kantin pada judes",2 bulan lalu
ChZDSUhNMG9nS0VJQ0FnSUMtODd2V2NREAE,Yuni Ismartuti, 5 bintang ,,2 bulan lalu
ChZDSUhNMG9nS0VJQ0FnSUMtODh2elJ3EAE,Ady Buana, 5 bintang ,"Easy , Free, and Relax

(Diterjemahkan oleh Google)
Mudah, Gratis, dan Santai",2 bulan lalu
ChdDSUhNMG9nS0VJQ0FnSUMtNDkzaTJ3RRAB,Zulfa S, 5 bintang ,"Nyaman untuk belajar/kerja/lainnya, wifi lancar, perlu diingat kalok mau minjem buku perlu punya KTA, terdapat 24 lantai. Kalok mau cari buku bisa di lantai 21-22",2 bulan lalu
ChdDSUhNMG9nS0VJQ0FnSUMtNDdxbjdBRRAB,dewi sri, 5 bintang ,"Akhirnya bisa mengunjungi Perpustakaan Nasional setelah berkali-kali datang ke Jakarta.
Menyesal rasanya baru sempat meluangkan waktu untuk masuk ke sana.
Perpustakaan Nasional berasa Mall dan kawasan wisata edukasi yang sangat menarik. Tempat yang luas dan bersih, dengan penataan yang sangat bagus.
Belum puas rasanya datang kesana, karena belum sempat masuk ke semua ruangan yang terbagi di 24 lantai.
Semoga next bisa kesana lagi",2 bulan lalu
ChdDSUhNMG9nS0VJQ0FnSUMtbzUyVnhRRRAB,Zingiber_Yasinta Salsabila, 4 bintang ,,2 bulan lalu
ChdDSUhNMG9nS0VJQ0FnSUMtbzdXMXB3RRAB,Intan Adhi, 5 bintang ,Bagus banget,2 bulan lalu
ChdDSUhNMG9nS0VJQ0FnSUMtb19HVjdRRRAB,Muhammad Iqbal Widyawan, 4 bintang ,,2 bulan lalu
ChdDSUhNMG9nS0VJQ0FnSUMtbzRyTjdRRRAB,Fathiyah Zulfa Nur Hasanah, 5 bintang ,,2 bulan lalu
ChdDSUhNMG9nS0VJQ0FnSUMtb19LWndBRRAB,Ah. Habib, 5 bintang ,,2 bulan lalu
ChZDSUhNMG9nS0VJQ0FnSUMtdmFxd0RREAE,jeswit haromunthe, 4 bintang ,,2 bulan lalu
ChdDSUhNMG9nS0VJQ0FnSUMtM2QtX3pRRRAB,Devian, 1 bintang ,"Satpam ga jelas, saya di tegur padahal tidak melakukan kesalahan",2 bulan lalu
ChZDSUhNMG9nS0VJQ0FnSUMtN2M2MkpREAE,Hendry Sibagariang, 5 bintang ,,2 bulan lalu
ChdDSUhNMG9nS0VJQ0FnSUMtcmFUVHVBRRAB,Artha Ida Sri Anggriyani, 5 bintang ,"disarankan jika datang semakin pagi semakin baik,
jadi anggota perpusnas makin bagus lagi karena bisa leluasa pinjam buku.
kita bisa banget seharian nugas.
kita juga bisa banget seharian hanya duduk nyender sambil baca buku.
kalau bosan ? tinggal ganti spot atau melipir ke lantai lain",2 bulan lalu
ChZDSUhNMG9nS0VJQ0FnSUMtelpqSldREAE,Fajri, 5 bintang ,,2 bulan lalu
ChZDSUhNMG9nS0VJQ0FnSUMtall2cVJ3EAE,Esther Rina, 5 bintang ,"Estetik tempatnya, udah lama gak ksini, hari ini ksini lihat anak gw ujian Tari Bali... mantaaap, nice...!",2 bulan lalu
ChdDSUhNMG9nS0VJQ0FnSUMtamMzaXZBRRAB,Martin Aron Samuel, 5 bintang ,"Keren, rapih, nyaman",2 bulan lalu
ChdDSUhNMG9nS0VJQ0FnSUMtOWEtVjdRRRAB,Sugeng Santoso (Myeyes.picture), 5 bintang ,"Nice place to get ideas.

(Diterjemahkan oleh Google)
Tempat yang bagus untuk mendapatkan ide.",2 bulan lalu
ChZDSUhNMG9nS0VJQ0FnSUMtMWRmNVl3EAE,Marsanomi Jatilaksono, 5 bintang ,"Tempatnya enak untuk belajar, bekerja, dan berkarya. Cocok banget buat gue yang kepo akan sesuatu macem peneliti aja ya. Pokoknya keren dah bisa meminjam buku dan balikin bukunya ga ribet udah pakai sistem auto gitu keren dah pokoknya. Semoga tetap terjaga dan semakin maju lagi dalam memberikan pelayanan ke masyarakat nasional maupun internasional.",2 bulan lalu
ChZDSUhNMG9nS0VJQ0FnSUMtNVkzQlNREAE,Vira Dranisa, 4 bintang ,,2 bulan lalu
ChZDSUhNMG9nS0VJQ0FnSUMtcFkySmJnEAE,Maheswara Pamungkas, 5 bintang ,,2 bulan lalu
ChdDSUhNMG9nS0VJQ0FnSUNPNU1PaWxBRRAB,Ahmad Ilham Danial, 3 bintang ,"Menurut saya, PR besarnya adalah akses di dalam perpus, terutama ke ruang baca mulai lt. 12. Jika sampai lt. 2 masih oke, ada eskalator. Setelahitu, sama sekali tidak menyenangkan. Lift hanya 5, dan terkadang tidak semuanya beroperasi. Seringkali terjadi penumpukan, antri untuk sekedar ke ruang baca. Entah gimana kalkulasi pas bangunnya, ga ngitung perkiraan pengunjung dan berapa  banyak waktu turun naik lift. Solusi konkrit, pindahkan ruang baca ke tempat yang bisa dicapai dengan eskalator atau tangga. Kantor pindahkan ke lt. atas.",2 bulan lalu
ChdDSUhNMG9nS0VJQ0FnSUMtdWFiZHhBRRAB,Andini Apriliani, 5 bintang ,Tempat ternyaman untuk baca buku dan belajar,2 bulan lalu
ChZDSUhNMG9nS0VJQ0FnSUMtcWVtMmFREAE,nue gattara, 5 bintang ,,2 bulan lalu
ChdDSUhNMG9nS0VJQ0FnSUMtcWF6TDlRRRAB,eyin hambugu, 5 bintang ,tempat bersih dan nyaman banget,2 bulan lalu
ChZDSUhNMG9nS0VJQ0FnSUMteWFuWlNnEAE,Dini Irtanti, 5 bintang ,,2 bulan lalu
ChdDSUhNMG9nS0VJQ0FnSUMteWFINmxnRRAB,jalaludin Kolifah, 5 bintang ,,2 bulan lalu
ChZDSUhNMG9nS0VJQ0FnSUMtOGZPaEVREAE,Ganang Bayu Saksono, 5 bintang ,"(Diterjemahkan oleh Google) Perpusnas memiliki tempat yang luas, nyaman dan bersih. Terdapat koleksi buku yang cukup lengkap, baik IPA, sastra, buku anak, buku langka dll. Di dalamnya terdapat kafetaria, akses WiFi gratis dan layanan pembuatan kartu gratis dan mudah. Secara keseluruhan bagus 👍🏻

(Asli)
Perpusnas mempunyai tempat yang luas, nyaman dan bersih. Terdapat kolekai buku-buku yang cukup lengkap, baik buku sains, sastra, anak-anak, langka dsb. Didalamnya terdapat cafetaria, akses WiFi gratis dan pelayanan pembuatan kartu secara gratis dan mudah. Overall is good 👍🏻",2 bulan lalu
ChZDSUhNMG9nS0VJQ0FnSUMtMGM3RlVnEAE,maulida rizki, 5 bintang ,,2 bulan lalu
ChdDSUhNMG9nS0VJQ0FnSUMta2ZhNjRBRRAB,karen, 5 bintang ,,2 bulan lalu
ChdDSUhNMG9nS0VJQ0FnSUMta2R6XzJ3RRAB,Tirza Muharram, 5 bintang ,"Seru banget, kesini jadi tempat wisata edukasi ke anak. Tambahan ruang bermain anak biar tambah seru. #wisataramahanak",2 bulan lalu
ChdDSUhNMG9nS0VJQ0FnSUMta2V5LTdnRRAB,Mohamad Rizky Alamsyah, 3 bintang ,"Have to wait long for the lift queue, and limited membership registration

(Diterjemahkan oleh Google)
Harus menunggu lama untuk antrian lift, dan pendaftaran keanggotaan terbatas",2 bulan lalu
ChdDSUhNMG9nS0VJQ0FnSUMtNGFfLW1BRRAB,karlina puspita, 5 bintang ,,2 bulan lalu
ChdDSUhNMG9nS0VJQ0FnSUMtNGV2YmdBRRAB,Widya Yuwanda, 5 bintang ,"If your children love books, bring them here. The children section has good amount variety of books for children, starting from fiction, enciclopedia, fabel, science and history. You can borrow the books if you have the membership. Making the membership was easy, just prepare your ID card.

(Diterjemahkan oleh Google)
Jika anak Anda menyukai buku, bawalah ke sini. Bagian anak-anak memiliki berbagai macam buku untuk anak-anak, mulai dari fiksi, ensiklopedia, fabel, sains dan sejarah. Anda dapat meminjam buku jika Anda memiliki keanggotaan. Membuat keanggotaan itu mudah, cukup siapkan KTP Anda.",2 bulan lalu
ChdDSUhNMG9nS0VJQ0FnSUMtNGUzWnBnRRAB,mauliza yusdian, 5 bintang ,,2 bulan lalu
ChZDSUhNMG9nS0VJQ0FnSUMtNFpHS0p3EAE,paramita hana, 5 bintang ,,2 bulan lalu
ChdDSUhNMG9nS0VJQ0FnSUMtNGJUdTZBRRAB,Imam Supangat, 5 bintang ,"Layanan lantai 7 untuk anak dan disabilitas, ada banyak pilihan buku cerita.",2 bulan lalu
ChZDSUhNMG9nS0VJQ0FnSUMtX3Z1UGRnEAE,Muh. Farhan, 4 bintang ,,2 bulan lalu
ChZDSUhNMG9nS0VJQ0FnSUMtX3RhSlBBEAE,Pheasant, 5 bintang ,,2 bulan lalu
ChdDSUhNMG9nS0VJQ0FnSURHdVAyZnd3RRAB,Babyshark Dudududududu, 5 bintang ,"Beautiful place to hangout, or just sit and fill your mind with something

(Diterjemahkan oleh Google)
Tempat yang indah untuk hangout, atau hanya duduk dan mengisi pikiran Anda dengan sesuatu",2 bulan lalu
ChZDSUhNMG9nS0VJQ0FnSUMtdnJmcWR3EAE,Nadia Thalia, 5 bintang ,,2 bulan lalu
ChdDSUhNMG9nS0VJQ0FnSUMtdnZ1S3NBRRAB,Irwansyah, 5 bintang ,,2 bulan lalu
ChZDSUhNMG9nS0VJQ0FnSUMtdnFhOWJBEAE,Siti Yuliana, 5 bintang ,,2 bulan lalu
ChZDSUhNMG9nS0VJQ0FnSUMtM3RPZFB3EAE,Marthen Togar, 5 bintang ,,2 bulan lalu
ChZDSUhNMG9nS0VJQ0FnSUMtbnBDc05BEAE,Nadhifa Zulfa, 5 bintang ,"Perpustakaan yang sangat nyaman dan lengkap. Fasilitas sangat memadai pula. Petugas ramah, udara segar. Hanya saja antre untuk naik turun lift agak lama. Maklumlah pengunjungnya banyak. Jadi, walaupun jumlah lift juga sudah banyak, masih saja perlu mengantre hehe. Tapi sungguh ini perpustakaan yang sangat nyaman dan menyenangkan looh",2 bulan lalu
ChZDSUhNMG9nS0VJQ0FnSUMtN3A2MkxREAE,Frida Putriassa, 5 bintang ,,2 bulan lalu
ChZDSUhNMG9nS0VJQ0FnSUMtenQ3Z0dnEAE,Viendia Eka, 5 bintang ,"Kereeen tempatnya, khususnya lantai 7 unt tempat buku anak. Lift pdhl sdh 5 pintu tp klo pas jam makan siang ttp ngantrii lama..",2 bulan lalu
ChZDSUhNMG9nS0VJQ0FnSUMtOXE3ZE5REAE,Inisial Y, 5 bintang ,Semua bagus cuma lift aja yg ga memadai di jam ramai,3 bulan lalu
ChZDSUhNMG9nS0VJQ0FnSUMtMXNhQUNnEAE,Anita Dwi Anggraini, 5 bintang ,,3 bulan lalu
ChdDSUhNMG9nS0VJQ0FnSUMtbHJPV3VRRRAB,Lizar Wan, 5 bintang ,,3 bulan lalu
ChZDSUhNMG9nS0VJQ0FnSUMtbHJXa0tnEAE,Kageyama, 3 bintang ,"Cuman diperpunas doang Petugas security tidak ramah, ada yang sikap nya yang arogan. Contohi security BCA.
Untuk petugas yang lain nya Baik",3 bulan lalu
ChdDSUhNMG9nS0VJQ0FnSUQ2OWNYYzVRRRAB,Ziadhine, 5 bintang ,,3 bulan lalu
ChZDSUhNMG9nS0VJQ0FnSUMtcG9Eak9nEAE,Leny Sulistya, 5 bintang ,,3 bulan lalu
ChZDSUhNMG9nS0VJQ0FnSUMteHFyWUZREAE,triya julianti, 5 bintang ,,3 bulan lalu
ChZDSUhNMG9nS0VJQ0FnSUNxZ3RXZU1BEAE,Siti Aminah, 5 bintang ,"Recommended banget utk yg mau belajar, baca buku, atau pinjam buku. Bisa juga buat tempat refreshing...",3 bulan lalu
ChZDSUhNMG9nS0VJQ0FnSUMtLXJXTllBEAE,Atssania Zahroh, 5 bintang ,Puas jika belajar dan mencari referensi disana,3 bulan lalu
ChZDSUhNMG9nS0VJQ0FnSUMtMnBIVlFBEAE,Tiya Nur Haliza, 5 bintang ,"Ini diambil di lantai 17 tepatnya di tempat solat. Btw ini abis magrib diambilnya ternyata Jakarta memang seindah itu, ya meski kita tau jakarta itu juga keras. Dan fyi bagi kalian perpusnas tutup jam 9 malem dari hari senin sampai dengan jumat. See you soon.",3 bulan lalu
ChZDSUhNMG9nS0VJQ0FnSUNPNk16alNnEAE,Maruli Patar S, 5 bintang ,"Luarbiasa,, tempat mencari segudang Ilmu pengetahuan ,,,",3 bulan lalu
ChdDSUhNMG9nS0VJQ0FnSUMtNnBlYmtBRRAB,Asmida Yunita, 5 bintang ,,3 bulan lalu
ChZDSUhNMG9nS0VJQ0FnSUMtNnZuLU9BEAE,Tika Olivia Maudy, 5 bintang ,,3 bulan lalu
ChZDSUhNMG9nS0VJQ0FnSUMtNnV6WWVBEAE,Aby Wicaksono, 5 bintang ,,3 bulan lalu
ChdDSUhNMG9nS0VJQ0FnSUMtcXJyWXR3RRAB,M.Jibran Ramadhan, 5 bintang ,Tempat terbaik untuk meminjam buku yang ingin anda baca dan membaca buku,3 bulan lalu
